Tanggal,Provinsi,Nama Komoditas,Harga (Rp)
09/12/2023,Jawa Timur,Beras Premium,14040.0
09/12/2023,Banten,Beras Premium,14340.0
10/12/2023,DKI Jakarta,Beras Premium,14820.0
10/12/2023,Jawa Barat,Beras Premium,14050.0
10/12/2023,Jawa Tengah,Beras Premium,14200.0
10/12/2023,D.I Yogyakarta,Beras Premium,13960.0
10/12/2023,Jawa Timur,Beras Premium,14010.0
10/12/2023,Banten,Beras Premium,14340.0
11/12/2023,DKI Jakarta,Beras Premium,14820.0
11/12/2023,Jawa Barat,Beras Premium,14040.0
11/12/2023,Jawa Tengah,Beras Premium,14340.0
11/12/2023,D.I Yogyakarta,Beras Premium,13960.0
11/12/2023,Jawa Timur,Beras Premium,14020.0
11/12/2023,Banten,Beras Premium,14460.0
12/12/2023,DKI Jakarta,Beras Premium,14820.0
12/12/2023,Jawa Barat,Beras Premium,14020.0
12/12/2023,Jawa Tengah,Beras Premium,14290.0
12/12/2023,D.I Yogyakarta,Beras Premium,14020.0
12/12/2023,Jawa Timur,Beras Premium,14060.0
12/12/2023,Banten,Beras Premium,14340.0
13/12/2023,DKI Jakarta,Beras Premium,14590.0
13/12/2023,Jawa Barat,Beras Premium,14050.0
13/12/2023,Jawa Tengah,Beras Premium,14260.0
13/12/2023,D.I Yogyakarta,Beras Premium,14020.0
13/12/2023,Jawa Timur,Beras Premium,14030.0
13/12/2023,Banten,Beras Premium,14460.0
14/12/2023,DKI Jakarta,Beras Premium,14820.0
14/12/2023,Jawa Barat,Beras Premium,14060.0
14/12/2023,Jawa Tengah,Beras Premium,14250.0
14/12/2023,D.I Yogyakarta,Beras Premium,14070.0
14/12/2023,Jawa Timur,Beras Premium,14010.0
14/12/2023,Banten,Beras Premium,14450.0
15/12/2023,DKI Jakarta,Beras Premium,14820.0
15/12/2023,Jawa Barat,Beras Premium,14050.0
15/12/2023,Jawa Tengah,Beras Premium,14270.0
15/12/2023,D.I Yogyakarta,Beras Premium,14020.0
15/12/2023,Jawa Timur,Beras Premium,14050.0
15/12/2023,Banten,Beras Premium,14450.0
16/12/2023,DKI Jakarta,Beras Premium,14820.0
16/12/2023,Jawa Barat,Beras Premium,14040.0
16/12/2023,Jawa Tengah,Beras Premium,14310.0
16/12/2023,D.I Yogyakarta,Beras Premium,14020.0
16/12/2023,Jawa Timur,Beras Premium,14010.0
16/12/2023,Banten,Beras Premium,14390.0
17/12/2023,DKI Jakarta,Beras Premium,14820.0
17/12/2023,Jawa Barat,Beras Premium,14030.0
17/12/2023,Jawa Tengah,Beras Premium,14310.0
17/12/2023,D.I Yogyakarta,Beras Premium,14020.0
17/12/2023,Jawa Timur,Beras Premium,14010.0
17/12/2023,Banten,Beras Premium,14330.0
18/12/2023,DKI Jakarta,Beras Premium,14820.0
18/12/2023,Jawa Barat,Beras Premium,13990.0
18/12/2023,Jawa Tengah,Beras Premium,14300.0
18/12/2023,D.I Yogyakarta,Beras Premium,14210.0
18/12/2023,Jawa Timur,Beras Premium,14030.0
18/12/2023,Banten,Beras Premium,14450.0
19/12/2023,DKI Jakarta,Beras Premium,14820.0
19/12/2023,Jawa Barat,Beras Premium,14020.0
19/12/2023,Jawa Tengah,Beras Premium,14340.0
19/12/2023,D.I Yogyakarta,Beras Premium,14020.0
19/12/2023,Jawa Timur,Beras Premium,14080.0
19/12/2023,Banten,Beras Premium,14450.0
20/12/2023,DKI Jakarta,Beras Premium,14820.0
20/12/2023,Jawa Barat,Beras Premium,14040.0
20/12/2023,Jawa Tengah,Beras Premium,14330.0
20/12/2023,D.I Yogyakarta,Beras Premium,14020.0
20/12/2023,Jawa Timur,Beras Premium,14040.0
20/12/2023,Banten,Beras Premium,14450.0
21/12/2023,DKI Jakarta,Beras Premium,14820.0
21/12/2023,Jawa Barat,Beras Premium,13990.0
21/12/2023,Jawa Tengah,Beras Premium,14320.0
21/12/2023,D.I Yogyakarta,Beras Premium,14020.0
21/12/2023,Jawa Timur,Beras Premium,14050.0
21/12/2023,Banten,Beras Premium,14450.0
22/12/2023,DKI Jakarta,Beras Premium,14820.0
22/12/2023,Jawa Barat,Beras Premium,14020.0
22/12/2023,Jawa Tengah,Beras Premium,14340.0
22/12/2023,D.I Yogyakarta,Beras Premium,14020.0
22/12/2023,Jawa Timur,Beras Premium,14110.0
22/12/2023,Banten,Beras Premium,14450.0
23/12/2023,DKI Jakarta,Beras Premium,14820.0
23/12/2023,Jawa Barat,Beras Premium,14020.0
23/12/2023,Jawa Tengah,Beras Premium,14330.0
23/12/2023,D.I Yogyakarta,Beras Premium,14020.0
23/12/2023,Jawa Timur,Beras Premium,14010.0
23/12/2023,Banten,Beras Premium,14390.0
24/12/2023,DKI Jakarta,Beras Premium,14820.0
24/12/2023,Jawa Barat,Beras Premium,13950.0
24/12/2023,Jawa Tengah,Beras Premium,14360.0
24/12/2023,D.I Yogyakarta,Beras Premium,14210.0
24/12/2023,Jawa Timur,Beras Premium,14090.0
24/12/2023,Banten,Beras Premium,14390.0
25/12/2023,DKI Jakarta,Beras Premium,14820.0
25/12/2023,Jawa Barat,Beras Premium,14030.0
25/12/2023,Jawa Tengah,Beras Premium,14270.0
25/12/2023,D.I Yogyakarta,Beras Premium,14020.0
25/12/2023,Jawa Timur,Beras Premium,14060.0
25/12/2023,Banten,Beras Premium,14390.0
26/12/2023,DKI Jakarta,Beras Premium,14820.0
26/12/2023,Jawa Barat,Beras Premium,14010.0
26/12/2023,Jawa Tengah,Beras Premium,14260.0
26/12/2023,D.I Yogyakarta,Beras Premium,14020.0
26/12/2023,Jawa Timur,Beras Premium,14040.0
26/12/2023,Banten,Beras Premium,14330.0
27/12/2023,DKI Jakarta,Beras Premium,14820.0
27/12/2023,Jawa Barat,Beras Premium,14020.0
27/12/2023,Jawa Tengah,Beras Premium,14270.0
27/12/2023,D.I Yogyakarta,Beras Premium,14120.0
27/12/2023,Jawa Timur,Beras Premium,14030.0
27/12/2023,Banten,Beras Premium,14330.0
28/12/2023,DKI Jakarta,Beras Premium,14820.0
28/12/2023,Jawa Barat,Beras Premium,14020.0
28/12/2023,Jawa Tengah,Beras Premium,14330.0
28/12/2023,D.I Yogyakarta,Beras Premium,14100.0
28/12/2023,Jawa Timur,Beras Premium,14010.0
28/12/2023,Banten,Beras Premium,14410.0
29/12/2023,DKI Jakarta,Beras Premium,14820.0
29/12/2023,Jawa Barat,Beras Premium,14020.0
29/12/2023,Jawa Tengah,Beras Premium,14330.0
29/12/2023,D.I Yogyakarta,Beras Premium,14100.0
29/12/2023,Jawa Timur,Beras Premium,14030.0
29/12/2023,Banten,Beras Premium,14330.0
30/12/2023,DKI Jakarta,Beras Premium,14820.0
30/12/2023,Jawa Barat,Beras Premium,14000.0
30/12/2023,Jawa Tengah,Beras Premium,14310.0
30/12/2023,D.I Yogyakarta,Beras Premium,14100.0
30/12/2023,Jawa Timur,Beras Premium,14050.0
30/12/2023,Banten,Beras Premium,14330.0
31/12/2023,DKI Jakarta,Beras Premium,14900.0
31/12/2023,Jawa Barat,Beras Premium,14040.0
31/12/2023,Jawa Tengah,Beras Premium,14320.0
31/12/2023,D.I Yogyakarta,Beras Premium,14100.0
31/12/2023,Jawa Timur,Beras Premium,14040.0
31/12/2023,Banten,Beras Premium,14330.0
01/01/2024,DKI Jakarta,Beras Premium,14900.0
01/01/2024,Jawa Barat,Beras Premium,14040.0
01/01/2024,Jawa Tengah,Beras Premium,14300.0
01/01/2024,D.I Yogyakarta,Beras Premium,14100.0
01/01/2024,Jawa Timur,Beras Premium,14040.0
01/01/2024,Banten,Beras Premium,14310.0
02/01/2024,DKI Jakarta,Beras Premium,14820.0
02/01/2024,Jawa Barat,Beras Premium,14070.0
02/01/2024,Jawa Tengah,Beras Premium,14320.0
02/01/2024,D.I Yogyakarta,Beras Premium,14120.0
02/01/2024,Jawa Timur,Beras Premium,14010.0
02/01/2024,Banten,Beras Premium,14520.0
03/01/2024,DKI Jakarta,Beras Premium,14900.0
03/01/2024,Jawa Barat,Beras Premium,14200.0
03/01/2024,Jawa Tengah,Beras Premium,14300.0
03/01/2024,D.I Yogyakarta,Beras Premium,14200.0
03/01/2024,Jawa Timur,Beras Premium,14050.0
03/01/2024,Banten,Beras Premium,14450.0
04/01/2024,DKI Jakarta,Beras Premium,14900.0
04/01/2024,Jawa Barat,Beras Premium,14170.0
04/01/2024,Jawa Tengah,Beras Premium,14300.0
04/01/2024,D.I Yogyakarta,Beras Premium,14200.0
04/01/2024,Jawa Timur,Beras Premium,14030.0
04/01/2024,Banten,Beras Premium,14330.0
05/01/2024,DKI Jakarta,Beras Premium,14820.0
05/01/2024,Jawa Barat,Beras Premium,14240.0
05/01/2024,Jawa Tengah,Beras Premium,14230.0
05/01/2024,D.I Yogyakarta,Beras Premium,14070.0
05/01/2024,Jawa Timur,Beras Premium,14050.0
05/01/2024,Banten,Beras Premium,14450.0
06/01/2024,DKI Jakarta,Beras Premium,14900.0
06/01/2024,Jawa Barat,Beras Premium,14210.0
06/01/2024,Jawa Tengah,Beras Premium,14300.0
06/01/2024,D.I Yogyakarta,Beras Premium,14140.0
06/01/2024,Jawa Timur,Beras Premium,14010.0
06/01/2024,Banten,Beras Premium,14390.0
07/01/2024,DKI Jakarta,Beras Premium,14900.0
07/01/2024,Jawa Barat,Beras Premium,14180.0
07/01/2024,Jawa Tengah,Beras Premium,14300.0
07/01/2024,D.I Yogyakarta,Beras Premium,14070.0
07/01/2024,Jawa Timur,Beras Premium,14110.0
07/01/2024,Banten,Beras Premium,14330.0
08/01/2024,DKI Jakarta,Beras Premium,15000.0
08/01/2024,Jawa Barat,Beras Premium,14260.0
08/01/2024,Jawa Tengah,Beras Premium,14260.0
08/01/2024,D.I Yogyakarta,Beras Premium,14000.0
08/01/2024,Jawa Timur,Beras Premium,14010.0
08/01/2024,Banten,Beras Premium,14380.0
09/01/2024,DKI Jakarta,Beras Premium,15000.0
09/01/2024,Jawa Barat,Beras Premium,14260.0
09/01/2024,Jawa Tengah,Beras Premium,14260.0
09/01/2024,D.I Yogyakarta,Beras Premium,14020.0
09/01/2024,Jawa Timur,Beras Premium,14050.0
09/01/2024,Banten,Beras Premium,14450.0
10/01/2024,DKI Jakarta,Beras Premium,15000.0
10/01/2024,Jawa Barat,Beras Premium,14280.0
10/01/2024,Jawa Tengah,Beras Premium,14290.0
10/01/2024,D.I Yogyakarta,Beras Premium,14160.0
10/01/2024,Jawa Timur,Beras Premium,14070.0
10/01/2024,Banten,Beras Premium,14450.0
11/01/2024,DKI Jakarta,Beras Premium,15000.0
11/01/2024,Jawa Barat,Beras Premium,14320.0
11/01/2024,Jawa Tengah,Beras Premium,14290.0
11/01/2024,D.I Yogyakarta,Beras Premium,14160.0
11/01/2024,Jawa Timur,Beras Premium,13980.0
11/01/2024,Banten,Beras Premium,14600.0
12/01/2024,DKI Jakarta,Beras Premium,15000.0
12/01/2024,Jawa Barat,Beras Premium,14260.0
12/01/2024,Jawa Tengah,Beras Premium,14310.0
12/01/2024,D.I Yogyakarta,Beras Premium,14200.0
12/01/2024,Jawa Timur,Beras Premium,14080.0
12/01/2024,Banten,Beras Premium,14380.0
13/01/2024,DKI Jakarta,Beras Premium,15000.0
13/01/2024,Jawa Barat,Beras Premium,14300.0
13/01/2024,Jawa Tengah,Beras Premium,14320.0
13/01/2024,D.I Yogyakarta,Beras Premium,14120.0
13/01/2024,Jawa Timur,Beras Premium,14060.0
13/01/2024,Banten,Beras Premium,14390.0
14/01/2024,DKI Jakarta,Beras Premium,15000.0
14/01/2024,Jawa Barat,Beras Premium,14230.0
14/01/2024,Jawa Tengah,Beras Premium,14310.0
14/01/2024,D.I Yogyakarta,Beras Premium,14020.0
14/01/2024,Jawa Timur,Beras Premium,14090.0
14/01/2024,Banten,Beras Premium,14390.0
15/01/2024,DKI Jakarta,Beras Premium,14890.0
15/01/2024,Jawa Barat,Beras Premium,14270.0
15/01/2024,Jawa Tengah,Beras Premium,14280.0
15/01/2024,D.I Yogyakarta,Beras Premium,14180.0
15/01/2024,Jawa Timur,Beras Premium,14050.0
15/01/2024,Banten,Beras Premium,14520.0
16/01/2024,DKI Jakarta,Beras Premium,15000.0
16/01/2024,Jawa Barat,Beras Premium,14330.0
16/01/2024,Jawa Tengah,Beras Premium,14260.0
16/01/2024,D.I Yogyakarta,Beras Premium,14220.0
16/01/2024,Jawa Timur,Beras Premium,14090.0
16/01/2024,Banten,Beras Premium,14430.0
17/01/2024,DKI Jakarta,Beras Premium,15000.0
17/01/2024,Jawa Barat,Beras Premium,14370.0
17/01/2024,Jawa Tengah,Beras Premium,14320.0
17/01/2024,D.I Yogyakarta,Beras Premium,14220.0
17/01/2024,Jawa Timur,Beras Premium,14110.0
17/01/2024,Banten,Beras Premium,14400.0
18/01/2024,DKI Jakarta,Beras Premium,15000.0
18/01/2024,Jawa Barat,Beras Premium,14370.0
18/01/2024,Jawa Tengah,Beras Premium,14490.0
18/01/2024,D.I Yogyakarta,Beras Premium,14420.0
18/01/2024,Jawa Timur,Beras Premium,14110.0
18/01/2024,Banten,Beras Premium,14780.0
19/01/2024,DKI Jakarta,Beras Premium,15000.0
19/01/2024,Jawa Barat,Beras Premium,14470.0
19/01/2024,Jawa Tengah,Beras Premium,14530.0
19/01/2024,D.I Yogyakarta,Beras Premium,14350.0
19/01/2024,Jawa Timur,Beras Premium,14100.0
19/01/2024,Banten,Beras Premium,14680.0
20/01/2024,DKI Jakarta,Beras Premium,14890.0
20/01/2024,Jawa Barat,Beras Premium,14440.0
20/01/2024,Jawa Tengah,Beras Premium,14570.0
20/01/2024,D.I Yogyakarta,Beras Premium,14460.0
20/01/2024,Jawa Timur,Beras Premium,14080.0
20/01/2024,Banten,Beras Premium,14530.0
21/01/2024,DKI Jakarta,Beras Premium,15140.0
21/01/2024,Jawa Barat,Beras Premium,14450.0
21/01/2024,Jawa Tengah,Beras Premium,14580.0
21/01/2024,D.I Yogyakarta,Beras Premium,14490.0
21/01/2024,Jawa Timur,Beras Premium,14130.0
21/01/2024,Banten,Beras Premium,14380.0
22/01/2024,DKI Jakarta,Beras Premium,15340.0
22/01/2024,Jawa Barat,Beras Premium,14510.0
22/01/2024,Jawa Tengah,Beras Premium,14600.0
22/01/2024,D.I Yogyakarta,Beras Premium,14710.0
22/01/2024,Jawa Timur,Beras Premium,14140.0
22/01/2024,Banten,Beras Premium,14650.0
23/01/2024,DKI Jakarta,Beras Premium,15340.0
23/01/2024,Jawa Barat,Beras Premium,14580.0
23/01/2024,Jawa Tengah,Beras Premium,14660.0
23/01/2024,D.I Yogyakarta,Beras Premium,14710.0
23/01/2024,Jawa Timur,Beras Premium,14150.0
23/01/2024,Banten,Beras Premium,14670.0
24/01/2024,DKI Jakarta,Beras Premium,15490.0
24/01/2024,Jawa Barat,Beras Premium,14640.0
24/01/2024,Jawa Tengah,Beras Premium,14660.0
24/01/2024,D.I Yogyakarta,Beras Premium,14750.0
24/01/2024,Jawa Timur,Beras Premium,14190.0
24/01/2024,Banten,Beras Premium,14710.0
25/01/2024,DKI Jakarta,Beras Premium,15560.0
25/01/2024,Jawa Barat,Beras Premium,14610.0
25/01/2024,Jawa Tengah,Beras Premium,14660.0
25/01/2024,D.I Yogyakarta,Beras Premium,14710.0
25/01/2024,Jawa Timur,Beras Premium,14160.0
25/01/2024,Banten,Beras Premium,14670.0
26/01/2024,DKI Jakarta,Beras Premium,15270.0
26/01/2024,Jawa Barat,Beras Premium,14640.0
26/01/2024,Jawa Tengah,Beras Premium,14720.0
26/01/2024,D.I Yogyakarta,Beras Premium,14750.0
26/01/2024,Jawa Timur,Beras Premium,14200.0
26/01/2024,Banten,Beras Premium,14670.0
27/01/2024,DKI Jakarta,Beras Premium,15560.0
27/01/2024,Jawa Barat,Beras Premium,14630.0
27/01/2024,Jawa Tengah,Beras Premium,14630.0
27/01/2024,D.I Yogyakarta,Beras Premium,14790.0
27/01/2024,Jawa Timur,Beras Premium,14200.0
27/01/2024,Banten,Beras Premium,14730.0
28/01/2024,DKI Jakarta,Beras Premium,15630.0
28/01/2024,Jawa Barat,Beras Premium,14540.0
28/01/2024,Jawa Tengah,Beras Premium,14690.0
28/01/2024,D.I Yogyakarta,Beras Premium,14830.0
28/01/2024,Jawa Timur,Beras Premium,14200.0
28/01/2024,Banten,Beras Premium,14640.0
29/01/2024,DKI Jakarta,Beras Premium,15560.0
29/01/2024,Jawa Barat,Beras Premium,14710.0
29/01/2024,Jawa Tengah,Beras Premium,14820.0
29/01/2024,D.I Yogyakarta,Beras Premium,14910.0
29/01/2024,Jawa Timur,Beras Premium,14290.0
29/01/2024,Banten,Beras Premium,14770.0
30/01/2024,DKI Jakarta,Beras Premium,15770.0
30/01/2024,Jawa Barat,Beras Premium,14700.0
30/01/2024,Jawa Tengah,Beras Premium,14890.0
30/01/2024,D.I Yogyakarta,Beras Premium,14970.0
30/01/2024,Jawa Timur,Beras Premium,14320.0
30/01/2024,Banten,Beras Premium,14950.0
31/01/2024,DKI Jakarta,Beras Premium,15770.0
31/01/2024,Jawa Barat,Beras Premium,14880.0
31/01/2024,Jawa Tengah,Beras Premium,14980.0
31/01/2024,D.I Yogyakarta,Beras Premium,15010.0
31/01/2024,Jawa Timur,Beras Premium,14400.0
31/01/2024,Banten,Beras Premium,14920.0
01/02/2024,DKI Jakarta,Beras Premium,15630.0
01/02/2024,Jawa Barat,Beras Premium,14930.0
01/02/2024,Jawa Tengah,Beras Premium,14980.0
01/02/2024,D.I Yogyakarta,Beras Premium,14940.0
01/02/2024,Jawa Timur,Beras Premium,14400.0
01/02/2024,Banten,Beras Premium,14770.0
02/02/2024,DKI Jakarta,Beras Premium,15770.0
02/02/2024,Jawa Barat,Beras Premium,15020.0
02/02/2024,Jawa Tengah,Beras Premium,15040.0
02/02/2024,D.I Yogyakarta,Beras Premium,14940.0
02/02/2024,Jawa Timur,Beras Premium,14440.0
02/02/2024,Banten,Beras Premium,14920.0
03/02/2024,DKI Jakarta,Beras Premium,15570.0
03/02/2024,Jawa Barat,Beras Premium,15050.0
03/02/2024,Jawa Tengah,Beras Premium,15020.0
03/02/2024,D.I Yogyakarta,Beras Premium,14940.0
03/02/2024,Jawa Timur,Beras Premium,14410.0
03/02/2024,Banten,Beras Premium,14750.0
04/02/2024,DKI Jakarta,Beras Premium,15630.0
04/02/2024,Jawa Barat,Beras Premium,15020.0
04/02/2024,Jawa Tengah,Beras Premium,15190.0
04/02/2024,D.I Yogyakarta,Beras Premium,14990.0
04/02/2024,Jawa Timur,Beras Premium,14480.0
04/02/2024,Banten,Beras Premium,15040.0
05/02/2024,DKI Jakarta,Beras Premium,15630.0
05/02/2024,Jawa Barat,Beras Premium,15390.0
05/02/2024,Jawa Tengah,Beras Premium,15290.0
05/02/2024,D.I Yogyakarta,Beras Premium,15000.0
05/02/2024,Jawa Timur,Beras Premium,14650.0
05/02/2024,Banten,Beras Premium,14740.0
06/02/2024,DKI Jakarta,Beras Premium,15780.0
06/02/2024,Jawa Barat,Beras Premium,15380.0
06/02/2024,Jawa Tengah,Beras Premium,15320.0
06/02/2024,D.I Yogyakarta,Beras Premium,15050.0
06/02/2024,Jawa Timur,Beras Premium,14680.0
06/02/2024,Banten,Beras Premium,15250.0
07/02/2024,DKI Jakarta,Beras Premium,15840.0
07/02/2024,Jawa Barat,Beras Premium,15460.0
07/02/2024,Jawa Tengah,Beras Premium,15410.0
07/02/2024,D.I Yogyakarta,Beras Premium,15420.0
07/02/2024,Jawa Timur,Beras Premium,14840.0
07/02/2024,Banten,Beras Premium,15280.0
08/02/2024,DKI Jakarta,Beras Premium,15840.0
08/02/2024,Jawa Barat,Beras Premium,15510.0
08/02/2024,Jawa Tengah,Beras Premium,15470.0
08/02/2024,D.I Yogyakarta,Beras Premium,15390.0
08/02/2024,Jawa Timur,Beras Premium,14800.0
08/02/2024,Banten,Beras Premium,15220.0
09/02/2024,DKI Jakarta,Beras Premium,15570.0
09/02/2024,Jawa Barat,Beras Premium,14970.0
09/02/2024,Jawa Tengah,Beras Premium,15660.0
09/02/2024,D.I Yogyakarta,Beras Premium,15520.0
09/02/2024,Jawa Timur,Beras Premium,15060.0
09/02/2024,Banten,Beras Premium,15260.0
10/02/2024,DKI Jakarta,Beras Premium,15610.0
10/02/2024,Jawa Barat,Beras Premium,15520.0
10/02/2024,Jawa Tengah,Beras Premium,15610.0
10/02/2024,D.I Yogyakarta,Beras Premium,15570.0
10/02/2024,Jawa Timur,Beras Premium,14970.0
10/02/2024,Banten,Beras Premium,15140.0
11/02/2024,DKI Jakarta,Beras Premium,15650.0
11/02/2024,Jawa Barat,Beras Premium,15510.0
11/02/2024,Jawa Tengah,Beras Premium,15560.0
11/02/2024,D.I Yogyakarta,Beras Premium,15670.0
11/02/2024,Jawa Timur,Beras Premium,14970.0
11/02/2024,Banten,Beras Premium,15240.0
12/02/2024,DKI Jakarta,Beras Premium,15690.0
12/02/2024,Jawa Barat,Beras Premium,16010.0
12/02/2024,Jawa Tengah,Beras Premium,15870.0
12/02/2024,D.I Yogyakarta,Beras Premium,15720.0
12/02/2024,Jawa Timur,Beras Premium,15150.0
12/02/2024,Banten,Beras Premium,15330.0
13/02/2024,DKI Jakarta,Beras Premium,15690.0
13/02/2024,Jawa Barat,Beras Premium,16360.0
13/02/2024,Jawa Tengah,Beras Premium,16000.0
13/02/2024,D.I Yogyakarta,Beras Premium,15890.0
13/02/2024,Jawa Timur,Beras Premium,15250.0
13/02/2024,Banten,Beras Premium,15530.0
14/02/2024,DKI Jakarta,Beras Premium,15840.0
14/02/2024,Jawa Barat,Beras Premium,16230.0
14/02/2024,Jawa Tengah,Beras Premium,16080.0
14/02/2024,D.I Yogyakarta,Beras Premium,15990.0
14/02/2024,Jawa Timur,Beras Premium,15300.0
14/02/2024,Banten,Beras Premium,15940.0
15/02/2024,DKI Jakarta,Beras Premium,15840.0
15/02/2024,Jawa Barat,Beras Premium,16370.0
15/02/2024,Jawa Tengah,Beras Premium,16100.0
15/02/2024,D.I Yogyakarta,Beras Premium,15990.0
15/02/2024,Jawa Timur,Beras Premium,15290.0
15/02/2024,Banten,Beras Premium,16290.0
16/02/2024,DKI Jakarta,Beras Premium,15840.0
16/02/2024,Jawa Barat,Beras Premium,16410.0
16/02/2024,Jawa Tengah,Beras Premium,16160.0
16/02/2024,D.I Yogyakarta,Beras Premium,16060.0
16/02/2024,Jawa Timur,Beras Premium,15430.0
16/02/2024,Banten,Beras Premium,16170.0
17/02/2024,DKI Jakarta,Beras Premium,15980.0
17/02/2024,Jawa Barat,Beras Premium,16400.0
17/02/2024,Jawa Tengah,Beras Premium,16240.0
17/02/2024,D.I Yogyakarta,Beras Premium,16100.0
17/02/2024,Jawa Timur,Beras Premium,15480.0
17/02/2024,Banten,Beras Premium,16100.0
18/02/2024,DKI Jakarta,Beras Premium,16500.0
18/02/2024,Jawa Barat,Beras Premium,16420.0
18/02/2024,Jawa Tengah,Beras Premium,16250.0
18/02/2024,D.I Yogyakarta,Beras Premium,16260.0
18/02/2024,Jawa Timur,Beras Premium,15480.0
18/02/2024,Banten,Beras Premium,16140.0
19/02/2024,DKI Jakarta,Beras Premium,16500.0
19/02/2024,Jawa Barat,Beras Premium,16480.0
19/02/2024,Jawa Tengah,Beras Premium,16240.0
19/02/2024,D.I Yogyakarta,Beras Premium,16260.0
19/02/2024,Jawa Timur,Beras Premium,15570.0
19/02/2024,Banten,Beras Premium,16270.0
20/02/2024,DKI Jakarta,Beras Premium,16570.0
20/02/2024,Jawa Barat,Beras Premium,16530.0
20/02/2024,Jawa Tengah,Beras Premium,16330.0
20/02/2024,D.I Yogyakarta,Beras Premium,16340.0
20/02/2024,Jawa Timur,Beras Premium,15600.0
20/02/2024,Banten,Beras Premium,16380.0
21/02/2024,DKI Jakarta,Beras Premium,16700.0
21/02/2024,Jawa Barat,Beras Premium,16560.0
21/02/2024,Jawa Tengah,Beras Premium,16340.0
21/02/2024,D.I Yogyakarta,Beras Premium,16430.0
21/02/2024,Jawa Timur,Beras Premium,15650.0
21/02/2024,Banten,Beras Premium,16160.0
22/02/2024,DKI Jakarta,Beras Premium,16770.0
22/02/2024,Jawa Barat,Beras Premium,16520.0
22/02/2024,Jawa Tengah,Beras Premium,16340.0
22/02/2024,D.I Yogyakarta,Beras Premium,16310.0
22/02/2024,Jawa Timur,Beras Premium,15750.0
22/02/2024,Banten,Beras Premium,16450.0
23/02/2024,DKI Jakarta,Beras Premium,16770.0
23/02/2024,Jawa Barat,Beras Premium,16570.0
23/02/2024,Jawa Tengah,Beras Premium,16420.0
23/02/2024,D.I Yogyakarta,Beras Premium,16470.0
23/02/2024,Jawa Timur,Beras Premium,15740.0
23/02/2024,Banten,Beras Premium,16130.0
24/02/2024,DKI Jakarta,Beras Premium,16770.0
24/02/2024,Jawa Barat,Beras Premium,16540.0
24/02/2024,Jawa Tengah,Beras Premium,16310.0
24/02/2024,D.I Yogyakarta,Beras Premium,16340.0
24/02/2024,Jawa Timur,Beras Premium,15670.0
24/02/2024,Banten,Beras Premium,16350.0
25/02/2024,DKI Jakarta,Beras Premium,16770.0
25/02/2024,Jawa Barat,Beras Premium,16640.0
25/02/2024,Jawa Tengah,Beras Premium,16400.0
25/02/2024,D.I Yogyakarta,Beras Premium,16480.0
25/02/2024,Jawa Timur,Beras Premium,15710.0
25/02/2024,Banten,Beras Premium,16490.0
26/02/2024,DKI Jakarta,Beras Premium,16840.0
26/02/2024,Jawa Barat,Beras Premium,16630.0
26/02/2024,Jawa Tengah,Beras Premium,16340.0
26/02/2024,D.I Yogyakarta,Beras Premium,16450.0
26/02/2024,Jawa Timur,Beras Premium,15660.0
26/02/2024,Banten,Beras Premium,16320.0
27/02/2024,DKI Jakarta,Beras Premium,16840.0
27/02/2024,Jawa Barat,Beras Premium,16640.0
27/02/2024,Jawa Tengah,Beras Premium,16320.0
27/02/2024,D.I Yogyakarta,Beras Premium,16400.0
27/02/2024,Jawa Timur,Beras Premium,15750.0
27/02/2024,Banten,Beras Premium,16560.0
28/02/2024,DKI Jakarta,Beras Premium,16840.0
28/02/2024,Jawa Barat,Beras Premium,16670.0
28/02/2024,Jawa Tengah,Beras Premium,16310.0
28/02/2024,D.I Yogyakarta,Beras Premium,16380.0
28/02/2024,Jawa Timur,Beras Premium,15800.0
28/02/2024,Banten,Beras Premium,16360.0
29/02/2024,DKI Jakarta,Beras Premium,16700.0
29/02/2024,Jawa Barat,Beras Premium,16640.0
29/02/2024,Jawa Tengah,Beras Premium,16260.0
29/02/2024,D.I Yogyakarta,Beras Premium,16380.0
29/02/2024,Jawa Timur,Beras Premium,15850.0
29/02/2024,Banten,Beras Premium,16710.0
01/03/2024,DKI Jakarta,Beras Premium,17220.0
01/03/2024,Jawa Barat,Beras Premium,16630.0
01/03/2024,Jawa Tengah,Beras Premium,16260.0
01/03/2024,D.I Yogyakarta,Beras Premium,16420.0
01/03/2024,Jawa Timur,Beras Premium,15760.0
01/03/2024,Banten,Beras Premium,16690.0
